arrival_s,arrived,clearance_p05_m,collision_events,collision_free_success,collision_samples,command_acc_peak_mps2,command_acc_rms_mps2,command_active_fraction,command_jerk_p95_mps3,command_jerk_rms_mps3,condition,duration_s,experiment,final_error_m,lane_order,map_seed,max_speed_mps,maze_type,mean_speed_mps,min_clearance_m,model,path_efficiency,path_length_m,role,scenario,source,timeout_penalized_s,turn_response_penalized_s,turn_response_s,valid_start
,False,0.6070172518491745,0,False,0,5.963476297736375,3.1666161287625774,0.996,18.629443286910846,10.318819267236103,maze1_seed5_straight.json,19.98997,inner_topk3,1.5607128176531262,swapped,5,5.918181034023083,1,2.9169817373837414,0.41231057047843933,minco-baseline,0.3429931550615923,58.310206209143644,baseline,straight,maze1_seed5_straight_swapped.json,20.0,1.49988,1.49988,True
19.4151,True,0.6375625371932984,0,True,0,5.697915048140017,2.8917281801011057,1.0,14.967509610210422,8.412257484627762,maze1_seed5_straight.json,19.41,inner_topk3,0.9937368034344201,swapped,5,5.88384957311343,1,2.8620876057678726,0.5099020004272461,inner_topk3,0.36001727401717587,55.552894384196385,variant,straight,maze1_seed5_straight_swapped.json,19.4151,1.44119,1.44119,True
6.2923,True,1.3662591218948363,0,True,0,5.5546505801166965,3.268371848129972,1.0,13.260289718838441,8.017725559400485,maze2_seed1_dynamic.json,6.28002,inner_topk3,1.0017466275089284,normal,1,5.7162343757365415,2,4.026381901673023,1.3601471185684204,minco-baseline,0.6141225817977939,25.285634855103044,baseline,dynamic,maze2_seed1_dynamic.json,6.2923,5.638356362999961,5.638356362999961,True
6.5649,True,1.3000000715255737,0,True,0,5.907682598258068,3.3444016709874163,1.0,14.356470836264482,8.488901705035008,maze2_seed1_dynamic.json,6.549989999999999,inner_topk3,1.023908620304367,normal,1,5.716659634712405,2,4.034679672435946,1.2000000476837158,inner_topk3,0.5877045332589209,26.42697984969115,variant,dynamic,maze2_seed1_dynamic.json,6.5649,6.119246362999961,6.119246362999961,True
6.314,True,1.3634162902832032,0,True,0,5.49261268892805,3.2696757227597955,1.0,13.498149387669345,7.901231062729861,maze2_seed1_dynamic.json,6.300040000000001,inner_topk3,1.0162924132772282,swapped,1,5.7597308493887525,2,4.036235373347961,1.3601471185684204,minco-baseline,0.6120958513040027,25.428272760826047,baseline,dynamic,maze2_seed1_dynamic_swapped.json,6.314,5.698399215000217,5.698399215000217,True
7.0588,True,1.2020797729492188,0,True,0,5.710023490514287,3.265341309362976,1.0,13.59670564975984,8.26078024431062,maze2_seed1_dynamic.json,7.049989999999999,inner_topk3,0.9949190488643709,swapped,1,5.722343950206422,2,3.976782425835263,1.2000000476837158,inner_topk3,0.5538251919548965,28.036236426141166,variant,dynamic,maze2_seed1_dynamic_swapped.json,7.0588,5.9381092150002175,5.9381092150002175,True
5.1875,True,1.1933913826942444,0,True,0,5.04868802026644,2.7574264674656823,1.0,15.068910475072473,7.566797411486327,maze2_seed1_straight.json,5.17003,inner_topk3,1.0037389092511242,normal,1,6.043877313628333,2,3.851407081786939,1.0049875974655151,minco-baseline,1.0,19.9118234076347,baseline,straight,maze2_seed1_straight.json,5.1875,1.01786,1.01786,True
8.7192,True,1.167688250541687,0,True,0,5.0642579777217485,2.9027063285635846,1.0,14.370096253853436,7.922895346461187,maze2_seed1_straight.json,8.70913,inner_topk3,1.0084184627025017,normal,1,5.998409895720453,2,3.0735172716761388,1.0,inner_topk3,0.7471711774128849,26.767629799194665,variant,straight,maze2_seed1_straight.json,8.7192,1.03879,1.03879,True
5.1768,True,1.1933913826942444,0,True,0,5.052523076389482,2.7414970027012626,1.0,14.96005455619703,7.588306245380091,maze2_seed1_straight.json,5.17001,inner_topk3,0.9961620071571288,swapped,1,6.050203514345805,2,3.8388244930666913,1.0198040008544922,minco-baseline,1.0,19.84684366116565,baseline,straight,maze2_seed1_straight_swapped.json,5.1768,1.0536,1.0536,True
8.4638,True,1.3090725421905518,0,True,0,5.022106991393913,3.004737536612597,1.0,16.521270309318226,8.454002577923598,maze2_seed1_straight.json,8.44998,inner_topk3,1.0034853225258795,swapped,1,6.011323930934271,2,3.106765953489056,1.0,inner_topk3,0.7618449146652856,26.25206396227245,variant,straight,maze2_seed1_straight_swapped.json,8.4638,1.03125,1.03125,True
3.5043,True,1.8000000715255737,0,True,0,5.203788784952632,3.537498377594863,1.0,12.855289429255764,7.848459970750704,maze2_seed2_dynamic.json,3.49005,inner_topk3,1.0023194775813489,normal,2,5.696331549082507,2,5.094702437110078,1.8000000715255737,minco-baseline,0.8340399387895735,17.780593849112606,baseline,dynamic,maze2_seed2_dynamic.json,3.5043,2.7273634390010217,2.7273634390010217,True
